t[s],p_sum[MPa],p_diff[MPa],p1[MPa],p2[MPa],p1_cmd[MPa],p2_cmd[MPa],theta[rad],theta[deg]
9.400468349456787109e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,4.179013457709383067e-02,2.394398336551205819e+00
9.425105810165405273e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,3.711366155260060334e-02,2.126456169240964922e+00
9.450292587280273438e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,3.367927929058315423e-02,1.929680560392772026e+00
9.475099325180053711e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,3.093177348096919424e-02,1.772260073314217754e+00
9.500323295593261719e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,2.697536511512509116e-02,1.545574571921099816e+00
9.525274276733398438e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,2.526184598302561382e-02,1.447397157536880030e+00
9.550305604934692383e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,2.526184598302561382e-02,1.447397157536880030e+00
9.575181245803833008e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,2.389103067734603056e-02,1.368855226029503935e+00
9.600113391876220703e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,2.191705663716743066e-02,1.255754844658882652e+00
9.625136137008666992e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,2.121519920065948264e-02,1.215541375727106077e+00
9.650244712829589844e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,2.096050940903025628e-02,1.200948725581685084e+00
9.675083160400390625e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,2.075675757572687311e-02,1.189274605465348023e+00
9.700065135955810547e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,2.015655877819287276e-02,1.154885747497822912e+00
9.724946498870849609e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,2.011359707105696629e-02,1.152424222998258418e+00
9.750133037567138672e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,2.007922770534824319e-02,1.150455003398606957e+00
9.775485277175903320e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,2.007922770534824319e-02,1.150455003398606957e+00
9.800095558166503906e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,1.947750273508884813e-02,1.115978702175108639e+00
9.825196504592895508e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,1.926355607899661593e-02,1.103720461740086645e+00
9.850196123123168945e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,1.909239875412283016e-02,1.093913869392069360e+00
9.874988794326782227e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,1.895547289422380363e-02,1.086068595513655533e+00
9.900319337844848633e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,1.931053273960803632e-02,1.106412026128739567e+00
9.925164937973022461e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,1.943677624018909714e-02,1.113645245902991743e+00
9.950046300888061523e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,1.953777104065394787e-02,1.119431821722393527e+00
9.975110530853271484e+00,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,1.961856688102582916e-02,1.124061082377915133e+00
1.000043129920959473e+01,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,1.937640739574620144e-02,1.110186365902332106e+00
1.002531123161315918e+01,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,1.918267980752250135e-02,1.099086592721865596e+00
1.005024933815002441e+01,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,1.933449389452067055e-02,1.107784899177492788e+00
1.007529354095458984e+01,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,1.945594516411920660e-02,1.114743544341994408e+00
1.010040640830993652e+01,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,1.963083499234109797e-02,1.124763993378876670e+00
1.012509489059448242e+01,4.545454680919647217e-01,0.000000000000000000e+00,2.272727340459823608e-01,2.272727340459823608e-01,2.272727272727272929e-01,2.272727272727272929e-01,1.969301804237554715e-02,1.128326819703101336e+00
1.015004754066467285e+01,3.106060624122619629e-01,-2.272727340459823608e-02,1.439393945038318634e-01,1.666666679084300995e-01,1.439393939393939503e-01,1.666666666666666852e-01,1.974276448240310650e-02,1.131177080762481246e+00
1.017519235610961914e+01,2.272727340459823608e-01,-1.060606092214584351e-01,6.060606241226196289e-02,1.666666716337203979e-01,6.060606060606060774e-02,1.666666666666666852e-01,1.978256163442515536e-02,1.133457289609985263e+00
1.020028424263000488e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,1.950760319846566240e-02,1.117703331687988078e+00
1.022516059875488281e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,1.959443260727519731e-02,1.122678290350390462e+00
1.025026059150695801e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,1.966389613432282732e-02,1.126658257280312547e+00
1.027514171600341797e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,1.971946695596092994e-02,1.129842230824250171e+00
1.030019927024841309e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,1.863366354032670869e-02,1.067630277727520172e+00
1.032512593269348145e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,1.736130009287839560e-02,9.947292221820162039e-01
1.035052037239074707e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,1.572981701976548796e-02,9.012521277456130298e-01
1.037535929679870605e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,1.350424208854377611e-02,7.737360771964905126e-01
1.040067124366760254e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,6.801937991205247308e-03,3.897223394057539592e-01
1.042510938644409180e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,6.801937991205247308e-03,3.897223394057539592e-01
1.045033645629882812e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,1.146404186884403091e-03,6.568412152460317843e-02
1.047527074813842773e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-6.139188274766426909e-03,-3.517495777803174573e-01
1.050022172927856445e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-2.295044226563246886e-02,-1.314963479779403421e+00
1.052500867843627930e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-3.185938474589961739e-02,-1.825408283823522826e+00
1.055017757415771484e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-4.082731567557611185e-02,-2.339232877058818438e+00
1.057533526420593262e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-4.922884504962581065e-02,-2.820605051647054662e+00
1.060020256042480469e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-6.304510583068929919e-02,-3.612218483054114859e+00
1.062536120414733887e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-6.853705796160200481e-02,-3.926884161443291887e+00
1.065072464942932129e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-6.853705796160200481e-02,-3.926884161443291887e+00
1.067517304420471191e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-7.323741582390930205e-02,-4.196194829154634043e+00
1.070040440559387207e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-8.111039731290946297e-02,-4.647283440658965148e+00
1.072541213035583496e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-8.421647577768665016e-02,-4.825248627527172651e+00
1.075029015541076660e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-8.700813470708552988e-02,-4.985198902021737766e+00
1.077504062652587891e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-8.924146185060463643e-02,-5.113159121617390390e+00
1.080017089843750000e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-9.331648217848810545e-02,-5.346640587835130631e+00
1.082486462593078613e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-9.490173214288095960e-02,-5.437468720268104683e+00
1.085010838508605957e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-9.647672827197237289e-02,-5.527709351214484812e+00
1.087509346008300781e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-9.647672827197237289e-02,-5.527709351214484812e+00
1.090021824836730957e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-9.905151885544112578e-02,-5.675233984777270813e+00
1.092549967765808105e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-1.001033537995976302e-01,-5.735499687821817183e+00
1.095024299621582031e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-1.009448217549228366e-01,-5.783712250257454279e+00
1.097535967826843262e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-1.016179961191829989e-01,-5.822282300205964489e+00
1.100017547607421875e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-1.031396002873564421e-01,-5.909463797131817131e+00
1.102552437782287598e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-1.036806151027070133e-01,-5.940461662705454060e+00
1.105038261413574219e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-1.041134269549874591e-01,-5.965259955164363248e+00
1.107529568672180176e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-1.044596764368118103e-01,-5.985098589131490066e+00
1.110045361518859863e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-1.047366760222712967e-01,-6.000969496305192052e+00
1.112530183792114258e+01,1.818181872367858887e-01,-1.515151560306549072e-01,1.515151560306549072e-02,1.666666716337203979e-01,1.515151515151515194e-02,1.666666666666666852e-01,-1.049582756906388969e-01,-6.013666222044154352e+00
1.115027308464050293e+01,3.484848439693450928e-01,-1.515151560306549072e-01,9.848484396934509277e-02,2.500000000000000000e-01,9.848484848484849452e-02,2.500000000000000000e-01,-1.051355554253329827e-01,-6.023823602635324903e+00
1.117528796195983887e+01,5.151515007019042969e-01,-1.515151560306549072e-01,1.818181723356246948e-01,3.333333283662796021e-01,1.818181818181817955e-01,3.333333333333333703e-01,-1.055841753706653618e-01,-6.049527632108259390e+00
