theta_true[deg],theta_hat[deg]
22.705271731462265,22.217147595692968
22.74172706762926,22.33960886051138
22.76959899480953,22.45151992243338
22.79045716845711,22.55442028740801
22.805362740620186,22.649587849700783
22.81487562650194,22.738084459288093
22.822996835243128,22.820793603874353
22.84093677162967,22.885167865664716
22.884415632398817,22.969935456863393
22.968649514083644,23.11764504488925
23.227883107065285,23.314917261576706
23.39602502447749,23.48837591914654
23.402020462363527,23.565982465714207
22.99588695362195,23.48011620946455
22.619772972088718,23.149138940542088
21.88581548492941,22.5062683195068
20.761963924267874,21.506576130413272
19.24235074282715,20.120034408423248
17.507581605005065,18.33162368345106
15.28947549376593,16.14453191903263
12.652700802712275,13.590528713660614
9.685645994914989,10.718622429203286
6.499365026832698,7.598130027731111
3.2197244759369696,4.316491687368114
-0.014781195052901486,0.9968273319470841
-3.0921998424936232,-2.24025358072872
-5.869636331241452,-5.300382853752486
-8.661803608374287,-8.119356077192379
-11.309323175221337,-10.647318322796508
-13.776723411325703,-12.859665656606307
-15.701669116474594,-14.76215090269196
-17.565214339919255,-16.39235670773405
-19.158399388155225,-17.785122850013597
-20.46348378513375,-18.973329841063475
-21.458393343507645,-19.9876196873604
-22.476050478055427,-20.85592497712846
-23.35048487277177,-21.603928266879908
-24.08986650377463,-22.250743880753074
-24.69680193301042,-22.812699890304142
-25.197017132703913,-23.303515536724884
-25.58907600458931,-23.734606149071336
-25.883971836209604,-24.11542476218136
-26.086612687489747,-24.453788918504582
-26.31854271262828,-24.756169018622753
-26.51104749591409,-25.027931543186863
-26.669563712159125,-25.273539223598785
-26.796393529563414,-25.49671381764318
-26.896929472675055,-25.70316381596393
-26.977644501935266,-25.88801408359966
-27.037739468494777,-26.05589253823921
-27.076932640370927,-26.213935531900113
-27.12559333197149,-26.369327559385702
-27.16729389440885,-26.528118579984497
-27.203739959353545,-26.694815880382563
-27.23444049563421,-26.87236150117669
-27.27136460595449,-27.06224095928373
-27.298357574632572,-27.264590267701006
-27.321733987956115,-27.47825345488859
-27.34048676610577,-27.700794087327438
-27.359147517016446,-27.928493976701567
-27.37368581959725,-28.155644464504824
-27.385362542920827,-28.37506324481579
-27.393882859933036,-28.58095854405295
-27.401663905414246,-28.76774740395411
-27.40857303277706,-28.94042331004296
-27.411477856140326,-29.104036404776128
-27.412870398088053,-29.261385311849487
-27.41503538426429,-29.414453958500744
-27.416601919159337,-29.56452877136993
-27.41765174595357,-29.71230196370602
-27.418243302793726,-29.857957840998463
-27.419140983287647,-30.001243364360654
-27.419895572394708,-30.141525689233227
-27.420533855720258,-30.277839643971376
-27.420719495891355,-30.408927897516058
-27.421006284481244,-30.53327621574578
-27.42121022300931,-30.649145851796185
-27.421342282859488,-30.756748822043185
-27.42141030746707,-30.857934858024187
-27.42151689200539,-30.953809089456577
-27.42160174385231,-31.045097606918667
-27.421668458110943,-31.13232161617629
-27.421719604918138,-31.21588196635998
-27.42175831556366,-31.296101890424275
-27.421785877124446,-31.373250083983244
-27.421803762154717,-31.447554293881645
-27.421813023382537,-31.519210107151544
-27.421827430898976,-31.58838713439031
-27.42183889236528,-31.65932317811525
-27.4287049917012,-31.772314226228794
-27.53403041790492,-31.961118641795995
-27.683236949654248,-32.17118722462635
-27.67775451217649,-32.293701752204
-27.700116322230855,-32.23132014358875
-27.86191777033811,-31.90965014340328
-27.751145621948663,-31.27818520590522
-27.298930109797162,-30.308930748195806
-26.459427998480045,-28.994315495974057
-25.312416182513616,-27.345080475176676
-23.69318268222853,-25.388361146728595
-21.66913325173206,-23.16588737547631
-19.254963107238574,-20.726492868506885
-16.744880187292516,-18.136898852845338
-14.109543948767445,-15.47698147090496
-11.461337770264139,-12.83905844418496
-8.929134230752533,-10.327769877120147
-6.666875386919394,-8.000033383513149
-4.5998599326890295,-5.883050750876027
-2.7680815037935385,-3.9649129008501998
-1.4446004725279225,-2.231021771264519
-0.4945575648721908,-0.6668724150076254
0.4375754264174869,0.7422633739504793
1.193106349631311,2.011249412570577
1.7885563771856183,3.154820665919502
2.229148125601267,4.18725997595872
2.6980773100930433,5.122081457520914
3.082379744825213,5.971757286437563
3.388815952900239,6.747507115639867
3.501518085394319,7.457118382537406
3.635902611986517,8.108978229642819
3.7314649304092917,8.710511073372889
3.7933460549501774,9.268228945782855
3.8252212933947396,9.787796844008742
3.875165096003581,10.274108058156205
3.9149253085137232,10.731364399260745
3.9461865384869057,11.163156926249574
3.970153110778301,11.572543773412779
3.988292297468875,11.962122737175012
4.001207202135937,12.33409723233817
4.009587840036777,12.690334997121315
4.017127483282226,13.044978909090876
4.027581448813127,13.436934554543356
4.039484422060192,13.883638439161636
4.079413455365346,14.353376719611557
4.385562883585877,14.754351898528341
4.688649676999797,14.967442541810097
4.607815945703458,14.873918806514926
4.435287873441087,14.374204864851514
4.177589321844533,13.401707944408162
3.4413662087304955,11.929605821140353
2.2233217738973923,9.969264051502751
0.5459090249801244,7.563196980699227
-1.4776429871222798,4.777560284226843
-3.880014035025588,1.6978447486205244
-6.547020697052988,-1.5714285572903932
-9.39886400765142,-4.910169663488336
-12.193822254977,-8.175968113336598
-14.87066536181884,-11.197095366107288
-17.281043243853347,-13.85980349721596
-19.277145179826938,-16.11403738682235
-20.745439625533603,-17.9769746964715
-22.05229750996945,-19.49282590878412
-23.190983077348534,-20.71433032859408
-23.799426345126996,-21.695173292975305
-24.181564115119563,-22.48463398661853
-24.641608772098785,-23.124705570066137
-24.995864866361607,-23.64933288374941
-25.259026657581824,-24.08507214058157
-25.434660848044103,-24.452428926439975
-25.638687907774823,-24.767310763760662
-25.805124593084635,-25.04100367942116
-25.943961354354972,-25.280540113020397
-25.988742674176677,-25.491548163801344
-26.054013190221344,-25.678575320565432
-26.103717866725198,-25.84532940179226
-26.13852198295395,-25.994857749093644
-26.15954810132464,-26.129681696052575
-26.192090630578278,-26.251898910096788
-26.22157802292708,-26.363262530652282
-26.250030453938408,-26.46524331382854
-26.279383450623587,-26.559079104273696
-26.307121151439084,-26.65550806908097
-26.334620619576423,-26.767731075142624
-26.370750195495987,-26.898834310435994
-26.50829101277988,-27.055286521067917
-26.6485617304447,-27.228074973395685
-26.742122082307418,-27.374189578765392
-26.738724321324888,-27.399557205576073
-26.708314371052083,-27.22508273590047
-26.38979511424502,-26.79799610212526
-25.68230401483395,-26.09245298791173
-24.743615773082283,-25.10663178743871
-23.634928178519623,-23.859586964099247
-22.274822765391665,-22.3913024076941
-20.71627167363892,-20.751242104814054
-19.02087168023411,-19.006802112636638
-17.284200670503523,-17.236277140650184
-15.544161407533085,-15.521026202692934
-13.898478413314919,-13.955144908980301
-12.430308501175423,-12.606827873389271
-11.252827971578133,-11.511703505931251
-10.253677508357342,-10.651186839796555
-9.469713719027746,-9.971317358668841
-8.891429023588538,-9.42185972047924
-8.502582206844112,-8.971623547064823
-8.059847250813233,-8.598303591761006
-7.671429966417211,-8.28491279603588
-7.478641163722706,-8.018172114660498
-7.374568051137533,-7.7876058655455065
-7.248020754613769,-7.584937280287145
-7.159268903716549,-7.4057961639535845
-7.0988909274117065,-7.245156536519137
-7.064572562005328,-7.0990979961252
-7.011277792587681,-6.964571478404271
-6.963969258216773,-6.839212598018851
-6.920806254223685,-6.721192776991036
-6.900942784944472,-6.60910092925288
-6.872979310287331,-6.501849924463916
-6.847783135569556,-6.398603060602189
-6.824100066285692,-6.2987165800801295
-6.801493915069046,-6.201694951797909
-6.775315114964223,-6.107156237003683
-6.7495141479367255,-6.006652341782588
-6.725383212905621,-5.899573972717197
-6.695503799499232,-5.791515052551231
-6.696625080202238,-5.690793558677883
-6.711293077833331,-5.6099308215122035
-6.7452240933236345,-5.5721866746294255
-6.788121426264536,-5.589310227036539
-6.864937829355483,-5.658431840486948
-6.976213804167976,-5.7749765750767095
-7.1207505738412795,-5.937605807350325
-7.290166907768162,-6.147310799474614
-7.487322734879958,-6.405230047006621
-7.704401468537995,-6.710539003387125
-7.924691994534786,-7.054842371900712
-8.13703874084457,-7.424984974344264
-8.33609096941229,-7.792412041218407
-8.512159664914131,-8.107746029388121
-8.662368590816229,-8.340590921334915
-8.783566014122377,-8.474211476897217
-8.897795054290105,-8.50945794817169
-8.973359371962621,-8.469950448277721
-9.023390384459132,-8.393451466740249
-9.046606785748896,-8.297860823015753
-9.073415920533852,-8.190048770752949
-9.092870577893466,-8.074516531269904
-9.108035129625621,-7.953877525471659
-9.11994003318614,-7.829240802714596
-9.137883745460325,-7.700512352730683
-9.155155119590459,-7.566632047024326
-9.166744848211918,-7.425763316384634
-9.175946886831111,-7.280809137999512
-9.18571917120199,-7.132447813569166
-9.193576650710952,-6.981225213949693
-9.201237714291768,-6.8275799384786575
-9.206828870157139,-6.671863266154838
-9.21241241134275,-6.514355053494961
-9.21789118042639,-6.3552764702910105
-9.221317123257963,-6.194800260238645
-9.222313534393809,-6.033059056038717
-9.223852852866337,-5.8701521578168405
-9.224947479202836,-5.706151091211091
-9.225656301568938,-5.541104190714628
-9.22807854949408,-5.398129639259417
-9.235684061694329,-5.270864545759319
-9.261880403850004,-5.131471531691419
-9.303304558193735,-4.94833097460488
-9.30516883911222,-4.6970065062087425
-9.262066278824854,-4.368530705097532
-9.118959572472646,-3.9890232541944
-8.890145473334117,-3.6286038469076747
-8.54176881032014,-3.38178357778516
-8.334367076726952,-3.344268995551457
-8.308003710418859,-3.593280441389099
-8.493678370890972,-4.174956273380398
-8.85879639916378,-5.098992636553794
-9.49636345783229,-6.33621318983106
-10.42662927819206,-7.832986975064822
-11.539021861548761,-9.509914361176637
-12.768706012209773,-11.276678734913425
-14.144778081172367,-12.999061290664297
-15.6042411997825,-14.578005207917343
-17.049584802107617,-15.962224530843432
-18.357509211733994,-17.13811894875557
-19.49704210330936,-18.119799071309853
-20.39041621358026,-18.93977296827158
-21.069333469619046,-19.63292538512187
-21.55332696319339,-20.224315245996
-22.050231763043318,-20.73269271208162
-22.453688919707723,-21.172401284373088
-22.770869549729042,-21.554523100023548
-23.005429704731604,-21.88763426179645
-23.25402688220734,-22.178338974081164
-23.463534313872373,-22.431476223664077
-23.562933632237552,-22.65422413296054
-23.609556153048537,-22.851882379925687
-23.676277453656134,-23.02857453513005
-23.724094356210905,-23.1876082559227
-23.757045799112742,-23.331681461642606
-23.778112864536304,-23.463015026723756
-23.807073783164356,-23.583446909118525
-23.83164170497951,-23.694503467822674
-23.852938445229942,-23.79745563525447
-23.86294221873398,-23.89336410774357
-23.87959199695858,-23.98311611355692
-23.904512352003486,-24.06897227980679
-23.949235583186933,-24.195243148816626
-24.145965158114787,-24.37137474036685
-24.303912315400403,-24.572868303546993
-24.35292099506162,-24.74121375651623
-24.228661538632537,-24.76969167505877
-23.994344674430874,-24.569668520529728
-23.274952178550578,-24.080905332220805
-22.26169974898112,-23.272482800827866
-20.9534847165158,-22.140816495722248
-19.431698485721224,-20.707012923494723
-17.635144199528533,-19.014477024425485
-15.645478236209168,-17.12673723279124
-13.553853843550907,-15.128292150027502
-11.479610358550133,-13.110610098305333
-9.496797868867688,-11.178944345996783
-7.705614167044644,-9.44358331735419
-6.226036401429213,-7.995588116602314
-5.129435515538703,-6.830541094708867
-4.206438850838634,-5.913549249826262
-3.5108864376310533,-5.186463932815884
-3.01544378268742,-4.598703709663907
-2.6883344911602887,-4.117201284822156
-2.2728317385828163,-3.718107667581349
-2.0722031697817282,-3.383263002048039
-1.9491286844403204,-3.0985416396797714
-1.8968569431962612,-2.852889496912782
-1.8041953419213064,-2.637664960702207
-1.7365076322509263,-2.446142340948778
-1.6885730305924758,-2.2731215276150354
-1.658252711053982,-2.1170152960717084
-1.6117139061921018,-1.9741681085029006
-1.5689440310405784,-1.8418174991682477
-1.548556416783605,-1.717858380475773
-1.5366159448581262,-1.6006780981616469
-1.5202955449530928,-1.489036942648269
-1.5077820622663258,-1.3819795172982567
-1.4988281566336281,-1.2787679800284448
-1.4931935530158853,-1.1788312844838633
-1.4867709883525466,-1.0817263752411308
-1.481100277845836,-0.9871084358698106
-1.4737167140150216,-0.8947080485458817
-1.4659092325049912,-0.795266692589106
-1.4499359063965607,-0.6464786363209468
-1.4247978484083257,-0.4449584418036798
-1.3981441830868289,-0.2483974803053291
-1.348110445240553,-0.12889107204903488
-1.372640114040519,-0.14671316895427214
-1.4869631786689195,-0.34104633374665433
-1.6995931863005094,-0.7289306286773035
-1.9933729419225088,-1.3075742648199484
-2.4111891014643123,-2.057573190584912
-2.9067390607940924,-2.9461901264968056
-3.4617561956148135,-3.930616866357366
-4.046400322100016,-4.961281848654913
-4.648359864638863,-5.985072711716461
-5.239474955408434,-6.948073006813307
-5.788389408398704,-7.7972722923027185
-6.268405087684254,-8.480832982556493
-6.65950230914416,-8.954922905592191
-6.952393837781562,-9.255706781337004
-7.149725216635126,-9.441236380869054
-7.262901107883051,-9.55054484258342
-7.379330023858998,-9.609270850607189
-7.465727994875562,-9.634593122056529
-7.528023010940365,-9.638074458808049
-7.571457579387541,-9.62747336510445
-7.632075124402356,-9.607957783716827
-7.663566073885191,-9.58293647170133
-7.684543487714179,-9.554632067025366
-7.696426519603572,-9.524475147691945
-7.712588850217303,-9.493373255749091
-7.724784172854892,-9.461892761779225
-7.732771631885344,-9.430380421128191
-7.741020223710397,-9.39904362781688
-7.7507076404217745,-9.368002713723243
-7.758817306930265,-9.337324563968721
-7.762594888258526,-9.307043907616233
-7.763584631054172,-9.277176588295632
-7.763240220575115,-9.24772768954729
